Date,SP500,MCD
2018-11-09,2781.010009765625,174.01541137695312
2018-11-12,2726.219970703125,172.54608154296875
2018-11-13,2722.179931640625,172.20919799804688
2018-11-14,2701.580078125,172.0594482421875
2018-11-15,2730.199951171875,171.78802490234375
2018-11-16,2736.27001953125,175.5595703125
2018-11-19,2690.72998046875,174.7454071044922
2018-11-20,2641.889892578125,171.9284210205078
2018-11-21,2649.929931640625,171.00193786621094
2018-11-23,2632.56005859375,170.26255798339844
2018-11-26,2673.449951171875,172.09689331054688
2018-11-27,2682.169921875,172.7894287109375
2018-11-28,2743.7900390625,175.8029327392578
2018-11-29,2737.800048828125,177.12249755859375
2018-11-30,2760.169921875,177.508544921875
2018-12-03,2790.3701171875,174.55181884765625
2018-12-04,2700.06005859375,174.2410888671875
2018-12-06,2695.949951171875,174.62716674804688
2018-12-07,2633.080078125,172.28250122070312
2018-12-10,2637.719970703125,173.8738250732422
2018-12-11,2636.780029296875,172.8756866455078
2018-12-12,2651.070068359375,172.77212524414062
2018-12-13,2650.5400390625,175.54994201660156
2018-12-14,2599.949951171875,172.5932159423828
2018-12-17,2545.93994140625,170.2390899658203
2018-12-18,2546.159912109375,169.22213745117188
2018-12-19,2506.9599609375,168.7042236328125
2018-12-20,2467.419921875,163.54405212402344
2018-12-21,2416.6201171875,163.98660278320312
2018-12-24,2351.10009765625,160.3424835205078
2018-12-26,2467.699951171875,163.8736114501953
2018-12-27,2488.830078125,165.45556640625
2018-12-28,2485.739990234375,165.31431579589844
2018-12-31,2506.85009765625,167.20703125
2019-01-02,2510.030029296875,165.78515625
2019-01-03,2447.889892578125,164.69284057617188
2019-01-04,2531.93994140625,167.87557983398438
2019-01-07,2549.68994140625,169.702392578125
2019-01-08,2574.409912109375,170.0602264404297
2019-01-09,2584.9599609375,169.768310546875
2019-01-10,2596.639892578125,170.95474243164062
2019-01-11,2596.260009765625,171.72689819335938
2019-01-14,2582.610107421875,170.64401245117188
2019-01-15,2610.300048828125,170.45570373535156
2019-01-16,2616.10009765625,168.8831787109375
2019-01-17,2635.9599609375,170.5404052734375
2019-01-18,2670.7099609375,171.91525268554688
2019-01-22,2632.89990234375,173.7985382080078
2019-01-23,2638.699951171875,175.22979736328125
2019-01-24,2642.330078125,176.4351043701172
2019-01-25,2664.760009765625,173.2617645263672
2019-01-28,2643.85009765625,172.8851318359375
2019-01-29,2640.0,171.53857421875
2019-01-30,2681.050048828125,171.16192626953125
2019-01-31,2704.10009765625,168.34640502929688
2019-02-01,2706.530029296875,166.40663146972656
2019-02-04,2724.8701171875,167.1881866455078
2019-02-05,2737.699951171875,167.20703125
2019-02-06,2731.610107421875,165.8981170654297
2019-02-07,2706.050048828125,165.0506591796875
2019-02-08,2707.8798828125,164.55160522460938
2019-02-11,2709.800048828125,164.09019470214844
2019-02-12,2744.72998046875,163.81712341308594
2019-02-13,2753.030029296875,163.98660278320312
2019-02-14,2745.72998046875,165.60621643066406
2019-02-15,2775.60009765625,169.46694946289062
2019-02-19,2779.760009765625,168.7889862060547
2019-02-20,2784.699951171875,169.9566192626953
2019-02-21,2774.8798828125,172.14120483398438
2019-02-22,2792.669921875,172.48020935058594
2019-02-25,2796.110107421875,171.95289611816406
2019-02-26,2793.89990234375,172.5178985595703
2019-02-27,2792.3798828125,172.6591339111328
2019-02-28,2784.489990234375,174.21324157714844
2019-03-01,2803.68994140625,175.35989379882812
2019-03-04,2792.81005859375,171.13340759277344
2019-03-05,2789.64990234375,171.85365295410156
2019-03-06,2771.449951171875,172.49801635742188
2019-03-07,2748.929931640625,171.06710815429688
2019-03-08,2743.070068359375,170.10052490234375
2019-03-11,2783.300048828125,171.59776306152344
2019-03-12,2791.52001953125,172.3085174560547
2019-03-13,2810.919921875,172.52645874023438
2019-03-14,2808.47998046875,173.17086791992188
2019-03-15,2822.47998046875,175.62522888183594
2019-03-18,2832.93994140625,174.3174591064453
2019-03-19,2832.570068359375,173.52146911621094
2019-03-20,2824.22998046875,175.2840576171875
2019-03-21,2854.8798828125,176.6107635498047
2019-03-22,2800.7099609375,177.02772521972656
2019-03-25,2798.360107421875,175.99478149414062
2019-03-26,2818.4599609375,177.6626434326172
2019-03-27,2805.3701171875,177.69107055664062
2019-03-28,2815.43994140625,179.47262573242188
2019-03-29,2834.39990234375,179.95591735839844
2019-04-01,2867.18994140625,178.5249786376953
2019-04-02,2867.239990234375,178.48709106445312
2019-04-03,2873.39990234375,178.48709106445312
2019-04-04,2879.389892578125,179.92747497558594
2019-04-05,2892.739990234375,180.7235107421875
2019-04-08,2895.77001953125,179.9085693359375
2019-04-09,2878.199951171875,180.12649536132812
2019-04-10,2888.2099609375,179.31153869628906
2019-04-11,2888.320068359375,178.98934936523438
2019-04-12,2907.409912109375,181.56689453125
2019-04-15,2905.580078125,181.80380249023438
2019-04-16,2907.06005859375,181.66165161132812
2019-04-17,2900.449951171875,181.5763702392578
2019-04-18,2905.030029296875,184.7035675048828
2019-04-22,2907.969970703125,183.76541137695312
2019-04-23,2933.679931640625,185.0352325439453
2019-04-24,2927.25,187.28115844726562
2019-04-25,2926.169921875,187.5654296875
2019-04-26,2939.8798828125,187.08212280273438
2019-04-29,2943.030029296875,186.7978515625
2019-04-30,2945.830078125,187.22430419921875
2019-05-01,2923.72998046875,184.00233459472656
2019-05-02,2917.52001953125,184.41929626464844
2019-05-03,2945.639892578125,187.17691040039062
2019-05-06,2932.469970703125,188.48463439941406
2019-05-07,2884.050048828125,187.66966247558594
2019-05-08,2879.419921875,187.6602020263672
2019-05-09,2870.719970703125,187.3759002685547
2019-05-10,2881.39990234375,189.51756286621094
2019-05-13,2811.8701171875,188.60781860351562
2019-05-14,2834.409912109375,187.6412353515625
2019-05-15,2850.9599609375,188.64576721191406
2019-05-16,2876.320068359375,189.51756286621094
2019-05-17,2859.530029296875,188.78785705566406
2019-05-20,2840.22998046875,188.5699462890625
2019-05-21,2864.360107421875,189.3754119873047
2019-05-22,2856.27001953125,189.4891357421875
2019-05-23,2822.239990234375,188.55096435546875
2019-05-24,2826.06005859375,187.413818359375
2019-05-28,2802.389892578125,186.3714141845703
2019-05-29,2783.02001953125,185.7554473876953
2019-05-30,2788.860107421875,188.80682373046875
2019-05-31,2752.06005859375,188.98793029785156
2019-06-03,2744.449951171875,189.47406005859375
2019-06-04,2803.27001953125,190.28427124023438
2019-06-05,2826.14990234375,190.76087951660156
2019-06-06,2843.489990234375,193.544189453125
2019-06-07,2873.340087890625,195.8603973388672
2019-06-10,2886.72998046875,191.8760986328125
2019-06-11,2885.719970703125,193.74432373046875
2019-06-12,2879.840087890625,195.3361358642578
2019-06-13,2891.639892578125,194.916748046875
2019-06-14,2886.97998046875,195.67930603027344
2019-06-17,2889.669921875,194.26858520507812
2019-06-18,2917.75,194.93580627441406
2019-06-19,2926.4599609375,194.9739227294922
2019-06-20,2954.179931640625,195.51727294921875
2019-06-21,2950.4599609375,194.697509765625
2019-06-24,2945.35009765625,194.37344360351562
2019-06-25,2917.3798828125,196.0796356201172
2019-06-26,2913.780029296875,194.9739227294922
2019-06-27,2924.919921875,196.61341857910156
2019-06-28,2941.760009765625,197.9383544921875
2019-07-01,2964.330078125,196.6420135498047
2019-07-02,2973.010009765625,199.76844787597656
2019-07-03,2995.820068359375,202.8472442626953
2019-07-05,2990.409912109375,201.3507537841797
2019-07-08,2975.949951171875,202.22767639160156
2019-07-09,2979.6298828125,202.16098022460938
2019-07-10,2993.070068359375,203.02833557128906
2019-07-11,2999.909912109375,202.7328338623047
2019-07-12,3013.77001953125,203.01881408691406
2019-07-15,3014.300048828125,204.18170166015625
2019-07-16,3004.0400390625,203.7146453857422
2019-07-17,2984.419921875,203.70510864257812
2019-07-18,2995.110107421875,205.8021240234375
2019-07-19,2976.610107421875,203.8576202392578
2019-07-22,2985.030029296875,204.93472290039062
2019-07-23,3005.469970703125,204.27700805664062
2019-07-24,3019.56005859375,202.81863403320312
2019-07-25,3003.669921875,204.40093994140625
2019-07-26,3025.860107421875,205.487548828125
2019-07-29,3020.969970703125,204.9156494140625
2019-07-30,3013.179931640625,202.39923095703125
2019-07-31,2980.3798828125,200.85507202148438
2019-08-01,2953.56005859375,201.36026000976562
2019-08-02,2932.050048828125,204.43905639648438
2019-08-05,2844.739990234375,200.5977325439453
2019-08-06,2881.77001953125,204.05776977539062
2019-08-07,2883.97998046875,206.6790313720703
2019-08-08,2938.090087890625,207.80380249023438
2019-08-09,2918.64990234375,210.79681396484375
2019-08-12,2882.699951171875,206.9936065673828
2019-08-13,2926.320068359375,209.4432830810547
2019-08-14,2840.60009765625,206.34539794921875
2019-08-15,2847.60009765625,208.05165100097656
2019-08-16,2888.679931640625,208.2422637939453
2019-08-19,2923.64990234375,208.53775024414062
2019-08-20,2900.510009765625,208.2422637939453
2019-08-21,2924.429931640625,210.3773956298828
2019-08-22,2922.949951171875,209.2145233154297
2019-08-23,2847.110107421875,204.6106414794922
2019-08-26,2878.3798828125,206.7552947998047
2019-08-27,2869.159912109375,205.93556213378906
2019-08-28,2887.93994140625,207.86097717285156
2019-08-29,2924.580078125,210.21534729003906
2019-08-30,2926.4599609375,208.86427307128906
2019-09-03,2906.27001953125,208.0593719482422
2019-09-04,2937.780029296875,209.37213134765625
2019-09-05,2976.0,210.32078552246094
2019-09-06,2978.7099609375,210.8382110595703
2019-09-09,2978.429931640625,208.18389892578125
2019-09-10,2979.389892578125,200.92056274414062
2019-09-11,3000.929931640625,201.41883850097656
2019-09-12,3009.570068359375,203.28738403320312
2019-09-13,3007.389892578125,201.04515075683594
2019-09-16,2997.9599609375,198.73582458496094
2019-09-17,3005.699951171875,201.08348083496094
2019-09-18,3006.72998046875,201.63925170898438
2019-09-19,3006.7900390625,201.7255096435547
2019-09-20,2992.070068359375,200.6427001953125
2019-09-23,2991.780029296875,202.702880859375
2019-09-24,2966.60009765625,203.162841796875
2019-09-25,2984.8701171875,203.74732971191406
2019-09-26,2977.6201171875,203.71859741210938
2019-09-27,2961.7900390625,204.2552032470703
2019-09-30,2976.739990234375,205.74046325683594
2019-10-01,2940.25,200.2881317138672
2019-10-02,2887.610107421875,197.6530303955078
2019-10-03,2910.6298828125,201.25595092773438
2019-10-04,2952.010009765625,202.84661865234375
2019-10-07,2938.7900390625,203.0670166015625
2019-10-08,2893.06005859375,202.2908477783203
2019-10-09,2919.39990234375,203.93898010253906
2019-10-10,2938.1298828125,202.9136962890625
2019-10-11,2970.27001953125,200.2881317138672
2019-10-14,2966.14990234375,199.6748809814453
2019-10-15,2995.679931640625,198.56333923339844
2019-10-16,2989.68994140625,199.59823608398438
2019-10-17,2997.949951171875,198.2088165283203
2019-10-18,2986.199951171875,199.78988647460938
2019-10-21,3006.719970703125,201.08348083496094
2019-10-22,2995.989990234375,190.94544982910156
2019-10-23,3004.52001953125,190.88795471191406
2019-10-24,3010.2900390625,187.83123779296875
2019-10-25,3022.550048828125,186.48013305664062
2019-10-28,3039.419921875,183.7683563232422
2019-10-29,3036.889892578125,184.57325744628906
2019-10-30,3046.77001953125,188.6648712158203
2019-10-31,3037.56005859375,188.48281860351562
2019-11-01,3066.909912109375,185.838134765625
2019-11-04,3078.27001953125,180.77870178222656
2019-11-05,3074.6201171875,184.1516571044922
2019-11-06,3076.780029296875,186.06808471679688
2019-11-07,3085.179931640625,185.0140380859375
2019-11-08,3093.080078125,185.52191162109375
2019-11-11,3087.010009765625,184.59243774414062
2019-11-12,3091.840087890625,185.20570373535156
2019-11-13,3094.0400390625,186.8538360595703
2019-11-14,3096.6298828125,185.89561462402344
2019-11-15,3120.4599609375,185.8668670654297
2019-11-18,3122.030029296875,186.16390991210938
2019-11-19,3120.179931640625,185.35902404785156
2019-11-20,3108.4599609375,186.02017211914062
2019-11-21,3103.5400390625,184.31455993652344
2019-11-22,3110.2900390625,185.07154846191406
2019-11-25,3133.639892578125,183.87374877929688
2019-11-26,3140.52001953125,185.90518188476562
2019-11-27,3153.6298828125,188.0995330810547
2019-11-29,3140.97998046875,187.54983520507812
2019-12-02,3113.8701171875,188.22491455078125
2019-12-03,3093.199951171875,186.23831176757812
2019-12-04,3112.760009765625,187.38589477539062
2019-12-05,3117.429931640625,187.28945922851562
2019-12-06,3145.909912109375,188.38882446289062
2019-12-09,3135.9599609375,187.7427215576172
2019-12-10,3132.52001953125,188.0030975341797
2019-12-11,3141.6298828125,187.78128051757812
2019-12-12,3168.570068359375,189.3146209716797
2019-12-13,3168.800048828125,190.0957794189453
2019-12-16,3191.449951171875,190.8286895751953
2019-12-17,3192.52001953125,189.51715087890625
2019-12-18,3191.139892578125,188.65887451171875
2019-12-19,3205.3701171875,190.0378875732422
2019-12-20,3221.219970703125,190.1150360107422
2019-12-23,3224.010009765625,189.20855712890625
2019-12-24,3223.3798828125,189.6617889404297
2019-12-26,3239.909912109375,190.0378875732422
2019-12-27,3240.02001953125,191.10833740234375
2019-12-30,3221.2900390625,189.89324951171875
2019-12-31,3230.780029296875,190.5683135986328
2020-01-02,3257.85009765625,193.63499450683594
2020-01-03,3234.85009765625,192.95030212402344
2020-01-06,3246.280029296875,195.12010192871094
2020-01-07,3237.179931640625,195.40940856933594
2020-01-08,3253.050048828125,198.57254028320312
2020-01-09,3274.699951171875,200.92559814453125
2020-01-10,3265.35009765625,199.8840789794922
2020-01-13,3288.1298828125,199.15115356445312
2020-01-14,3283.14990234375,199.9322967529297
2020-01-15,3289.2900390625,202.29498291015625
2020-01-16,3316.81005859375,203.33653259277344
2020-01-17,3329.6201171875,204.42623901367188
2020-01-21,3320.7900390625,203.6354522705078
2020-01-22,3321.75,203.9054718017578
2020-01-23,3325.5400390625,205.81494140625
2020-01-24,3295.469970703125,203.71261596679688
2020-01-27,3243.6298828125,201.8802947998047
2020-01-28,3276.239990234375,202.8928985595703
2020-01-29,3273.39990234375,206.79859924316406
2020-01-30,3283.659912109375,208.4765625
2020-01-31,3225.52001953125,206.34530639648438
2020-02-03,3248.919921875,207.51219177246094
2020-02-04,3297.590087890625,206.97215270996094
2020-02-05,3334.68994140625,206.73106384277344
2020-02-06,3345.780029296875,205.28451538085938
2020-02-07,3327.7099609375,204.06944274902344
2020-02-10,3352.090087890625,205.61239624023438
2020-02-11,3357.75,208.04261779785156
2020-02-12,3379.449951171875,209.71096801757812
2020-02-13,3373.93994140625,209.67239379882812
2020-02-14,3380.159912109375,209.35414123535156
2020-02-18,3370.2900390625,208.4476318359375
2020-02-19,3386.14990234375,207.94618225097656
2020-02-20,3373.22998046875,207.415771484375
2020-02-21,3337.75,208.17762756347656
2020-02-24,3225.889892578125,205.91136169433594
2020-02-25,3128.2099609375,204.5419921875
2020-02-26,3116.389892578125,202.61322021484375
2020-02-27,2978.760009765625,193.83750915527344
2020-02-28,2954.219970703125,188.4226531982422
2020-03-02,3090.22998046875,196.55462646484375
2020-03-03,3003.3701171875,193.60459899902344
2020-03-04,3130.1201171875,200.89231872558594
2020-03-05,3023.93994140625,192.4498291015625
2020-03-06,2972.3701171875,192.97384643554688
2020-03-09,2746.56005859375,181.32904052734375
2020-03-10,2882.22998046875,193.94424438476562
2020-03-11,2741.3798828125,182.6779022216797
2020-03-12,2480.639892578125,165.09425354003906
2020-03-13,2711.02001953125,171.8870391845703
2020-03-16,2386.1298828125,144.59939575195312
2020-03-17,2529.18994140625,143.2505340576172
2020-03-18,2398.10009765625,133.23599243164062
2020-03-19,2409.389892578125,145.0748748779297
2020-03-20,2304.919921875,144.09478759765625
2020-03-23,2237.39990234375,133.0419158935547
2020-03-24,2447.330078125,157.15635681152344
2020-03-25,2475.56005859375,158.1558837890625
2020-03-26,2630.070068359375,162.3965301513672
2020-03-27,2541.469970703125,159.15538024902344
2020-03-30,2626.64990234375,163.1534423828125
2020-03-31,2584.590087890625,160.4557342529297
2020-04-01,2470.5,153.48826599121094
2020-04-02,2526.89990234375,156.7196807861328
2020-04-03,2488.64990234375,155.58432006835938
2020-04-06,2663.679931640625,171.79971313476562
2020-04-07,2659.409912109375,170.3926239013672
2020-04-08,2749.97998046875,172.2364044189453
2020-04-09,2789.820068359375,178.2625732421875
2020-04-13,2761.6298828125,174.78854370117188
2020-04-14,2846.06005859375,178.54400634765625
2020-04-15,2783.360107421875,172.57601928710938
2020-04-16,2799.550048828125,174.1868896484375
2020-04-17,2874.56005859375,180.591552734375
2020-04-20,2823.159912109375,176.2732391357422
2020-04-21,2736.56005859375,172.32373046875
2020-04-22,2799.31005859375,180.9602813720703
2020-04-23,2797.800048828125,176.65171813964844
2020-04-24,2836.739990234375,178.57310485839844
2020-04-27,2878.47998046875,180.38775634765625
2020-04-28,2863.389892578125,180.42657470703125
2020-04-29,2939.510009765625,182.26063537597656
2020-04-30,2912.429931640625,182.00831604003906
2020-05-01,2830.7099609375,177.2533721923828
2020-05-04,2842.739990234375,176.48675537109375
2020-05-05,2868.43994140625,173.93460083007812
2020-05-06,2848.419921875,171.7318115234375
2020-05-07,2881.18994140625,175.75894165039062
2020-05-08,2929.800048828125,175.86569213867188
2020-05-11,2930.18994140625,175.52606201171875
2020-05-12,2870.1201171875,171.3144989013672
2020-05-13,2820.0,167.70462036132812
2020-05-14,2852.5,170.2179718017578
2020-05-15,2863.699951171875,168.66529846191406
2020-05-18,2953.909912109375,174.5071258544922
2020-05-19,2922.93994140625,174.25482177734375
2020-05-20,2971.610107421875,178.6507568359375
2020-05-21,2948.510009765625,179.60171508789062
2020-05-22,2955.449951171875,178.9515838623047
2020-05-26,2991.77001953125,179.3688201904297
2020-05-27,3036.1298828125,182.16358947753906
2020-05-28,3029.72998046875,183.1436767578125
2020-05-29,3044.31005859375,182.01051330566406
2020-06-01,3055.72998046875,183.0753173828125
2020-06-02,3080.820068359375,183.25112915039062
2020-06-03,3122.8701171875,188.81930541992188
2020-06-04,3112.35009765625,188.77047729492188
2020-06-05,3193.929931640625,192.5998077392578
2020-06-08,3232.389892578125,197.96279907226562
2020-06-09,3207.179931640625,194.90521240234375
2020-06-10,3190.139892578125,191.27125549316406
2020-06-11,3002.10009765625,183.17298889160156
2020-06-12,3041.31005859375,184.7946014404297
2020-06-15,3066.590087890625,185.10719299316406
2020-06-16,3124.739990234375,185.91798400878906
2020-06-17,3113.489990234375,186.3771209716797
2020-06-18,3115.340087890625,185.10719299316406
2020-06-19,3097.739990234375,182.24497985839844
2020-06-22,3117.860107421875,183.12416076660156
2020-06-23,3131.2900390625,182.30357360839844
2020-06-24,3050.330078125,180.0274658203125
2020-06-25,3083.760009765625,178.53285217285156
2020-06-26,3009.050048828125,175.5827178955078
2020-06-29,3053.239990234375,178.5719451904297
2020-06-30,3100.2900390625,180.2033233642578
2020-07-01,3115.860107421875,180.388916015625
2020-07-02,3130.010009765625,179.2752685546875
2020-07-06,3179.719970703125,184.14010620117188
2020-07-07,3145.320068359375,181.5220947265625
2020-07-08,3169.93994140625,181.55140686035156
2020-07-09,3152.050048828125,180.06654357910156
2020-07-10,3185.0400390625,180.6038360595703
2020-07-13,3155.219970703125,180.64288330078125
2020-07-14,3197.52001953125,186.30874633789062
2020-07-15,3226.56005859375,187.33447265625
2020-07-16,3215.570068359375,186.50413513183594
2020-07-17,3224.72998046875,187.05116271972656
2020-07-20,3251.840087890625,187.17816162109375
2020-07-21,3257.300048828125,188.51646423339844
2020-07-22,3276.02001953125,194.02603149414062
2020-07-23,3235.659912109375,192.9807891845703
2020-07-24,3215.6298828125,194.12371826171875
2020-07-27,3239.409912109375,196.59519958496094
2020-07-28,3218.43994140625,191.70108032226562
2020-07-29,3258.43994140625,191.67176818847656
2020-07-30,3246.219970703125,190.8902587890625
2020-07-31,3271.1201171875,189.78640747070312
2020-08-03,3294.610107421875,189.90362548828125
2020-08-04,3306.510009765625,194.74891662597656
2020-08-05,3327.77001953125,194.65121459960938
2020-08-06,3349.159912109375,198.48056030273438
2020-08-07,3351.280029296875,199.8677215576172
2020-08-10,3360.469970703125,199.39881896972656
2020-08-11,3333.68994140625,200.25845336914062
2020-08-12,3380.35009765625,201.2548828125
2020-08-13,3373.429931640625,201.71400451660156
2020-08-14,3372.85009765625,202.2415008544922
2020-08-17,3381.989990234375,203.84356689453125
2020-08-18,3389.780029296875,205.45542907714844
2020-08-19,3374.85009765625,204.66415405273438
2020-08-20,3385.510009765625,205.0255889892578
2020-08-21,3397.159912109375,206.67649841308594
2020-08-24,3431.280029296875,207.7021942138672
2020-08-25,3443.6201171875,207.7315216064453
2020-08-26,3478.72998046875,208.81582641601562
2020-08-27,3484.550048828125,207.28216552734375
2020-08-28,3508.010009765625,209.93923950195312
2020-08-31,3500.31005859375,209.80169677734375
2020-09-01,3526.64990234375,208.98614501953125
2020-09-02,3580.840087890625,212.46449279785156
2020-09-03,3455.06005859375,210.07681274414062
2020-09-04,3426.9599609375,208.04286193847656
2020-09-08,3331.840087890625,209.8606414794922
2020-09-09,3398.9599609375,211.9535675048828
2020-09-10,3339.18994140625,213.4569091796875
2020-09-11,3340.969970703125,214.20367431640625
2020-09-14,3383.5400390625,216.71910095214844
2020-09-15,3401.199951171875,218.49757385253906
2020-09-16,3385.489990234375,220.89508056640625
2020-09-17,3357.010009765625,218.70391845703125
2020-09-18,3319.469970703125,216.43414306640625
2020-09-21,3281.06005859375,212.641357421875
2020-09-22,3315.570068359375,212.641357421875
2020-09-23,3236.919921875,211.2264404296875
2020-09-24,3246.590087890625,212.35641479492188
2020-09-25,3298.4599609375,214.38052368164062
2020-09-28,3351.60009765625,216.42430114746094
2020-09-29,3335.469970703125,214.871826171875
2020-09-30,3363.0,215.667724609375
2020-10-01,3380.800048828125,215.7659912109375
2020-10-02,3348.419921875,218.7923583984375
2020-10-05,3408.60009765625,222.13314819335938
2020-10-06,3360.969970703125,220.18760681152344
2020-10-07,3419.43994140625,222.5360107421875
2020-10-08,3446.830078125,221.8678436279297
2020-10-09,3477.139892578125,220.91473388671875
2020-10-12,3534.219970703125,222.1724395751953
2020-10-13,3511.929931640625,223.39085388183594
2020-10-14,3488.669921875,223.65614318847656
2020-10-15,3483.340087890625,225.64096069335938
2020-10-16,3483.81005859375,225.37567138671875
2020-10-19,3426.919921875,222.06434631347656
2020-10-20,3443.1201171875,223.48910522460938
2020-10-21,3435.56005859375,224.21621704101562
2020-10-22,3453.489990234375,225.1595001220703
2020-10-23,3465.389892578125,224.7271728515625
2020-10-26,3400.969970703125,220.36448669433594
2020-10-27,3390.679931640625,219.0871124267578
2020-10-28,3271.030029296875,210.95132446289062
2020-10-29,3310.110107421875,211.206787109375
2020-10-30,3269.9599609375,209.29074096679688
2020-11-02,3310.239990234375,208.8583984375
2020-11-03,3369.159912109375,213.0245819091797
2020-11-04,3443.43994140625,211.12815856933594
2020-11-05,3510.449951171875,212.5430908203125
2020-11-06,3509.43994140625,212.7887420654297
2020-11-09,3550.5,209.50692749023438
2020-11-10,3545.530029296875,209.60519409179688
2020-11-11,3572.659912109375,214.22332763671875
2020-11-12,3537.010009765625,209.35952758789062
2020-11-13,3585.14990234375,209.5658721923828
2020-11-16,3626.909912109375,212.95578002929688
2020-11-17,3609.530029296875,212.24832153320312
2020-11-18,3567.7900390625,211.76687622070312
2020-11-19,3581.8701171875,211.36398315429688
2020-11-20,3557.5400390625,210.36175537109375
2020-11-23,3577.590087890625,213.22108459472656
2020-11-24,3635.409912109375,215.8839111328125
2020-11-25,3629.64990234375,215.52032470703125
2020-11-27,3638.35009765625,214.52792358398438
2020-11-30,3621.6298828125,214.92330932617188
2020-12-01,3662.449951171875,213.6383514404297
2020-12-02,3669.010009765625,208.41946411132812
2020-12-03,3666.719970703125,209.06192016601562
2020-12-04,3699.1201171875,208.3008575439453
2020-12-07,3691.9599609375,206.47225952148438
2020-12-08,3702.25,205.97804260253906
2020-12-09,3672.820068359375,206.27456665039062
2020-12-10,3668.10009765625,205.63209533691406
2020-12-11,3663.4599609375,205.35533142089844
2020-12-14,3647.489990234375,209.46719360351562
2020-12-15,3694.6201171875,212.37315368652344
2020-12-16,3701.169921875,211.32542419433594
2020-12-17,3722.47998046875,211.7702178955078
2020-12-18,3709.409912109375,212.59060668945312
2020-12-21,3694.919921875,209.22007751464844
2020-12-22,3687.260009765625,209.46719360351562
2020-12-23,3690.010009765625,209.5660400390625
2020-12-24,3703.06005859375,208.9433135986328
2020-12-28,3735.360107421875,211.54287719726562
2020-12-29,3727.0400390625,210.248046875
2020-12-30,3732.0400390625,209.11135864257812
2020-12-31,3756.070068359375,212.09640502929688
2021-01-04,3700.64990234375,207.786865234375
2021-01-05,3726.860107421875,209.0322723388672
2021-01-06,3748.139892578125,208.55783081054688
2021-01-07,3803.7900390625,209.5264892578125
2021-01-08,3824.679931640625,213.37147521972656
2021-01-11,3799.610107421875,211.7504425048828
2021-01-12,3801.18994140625,209.15089416503906
2021-01-13,3809.840087890625,209.63522338867188
2021-01-14,3795.5400390625,206.08676147460938
2021-01-15,3768.25,207.48045349121094
2021-01-19,3798.909912109375,206.66993713378906
2021-01-20,3851.85009765625,211.1573944091797
2021-01-21,3853.070068359375,211.05856323242188
2021-01-22,3841.469970703125,210.91029357910156
2021-01-25,3855.360107421875,210.87075805664062
2021-01-26,3849.6201171875,212.88714599609375
2021-01-27,3750.77001953125,204.60414123535156
2021-01-28,3787.3798828125,204.4262237548828
2021-01-29,3714.239990234375,205.4344024658203
2021-02-01,3773.860107421875,205.5233612060547
2021-02-02,3826.31005859375,207.33218383789062
2021-02-03,3830.169921875,206.29434204101562
2021-02-04,3871.739990234375,208.5874786376953
2021-02-05,3886.830078125,210.1195526123047
2021-02-08,3915.590087890625,209.13111877441406
2021-02-09,3911.22998046875,213.48019409179688
2021-02-10,3909.8798828125,211.91847229003906
2021-02-11,3916.3798828125,211.7899932861328
2021-02-12,3934.830078125,211.42425537109375
2021-02-16,3932.590087890625,212.5411834716797
2021-02-17,3931.330078125,210.97947692871094
2021-02-18,3913.969970703125,212.93655395507812
2021-02-19,3906.7099609375,209.7834930419922
2021-02-22,3876.5,209.60557556152344
2021-02-23,3881.3701171875,208.87413024902344
2021-02-24,3925.429931640625,210.80157470703125
2021-02-25,3829.340087890625,208.50840759277344
2021-02-26,3811.14990234375,205.00775146484375
2021-03-01,3901.820068359375,207.1061553955078
2021-03-02,3870.2900390625,207.5238494873047
2021-03-03,3819.719970703125,204.68951416015625
2021-03-04,3768.469970703125,203.7148895263672
2021-03-05,3841.93994140625,206.23098754882812
2021-03-08,3821.35009765625,207.96144104003906
2021-03-09,3875.43994140625,207.40451049804688
2021-03-10,3898.81005859375,212.13836669921875
2021-03-11,3939.340087890625,210.40792846679688
2021-03-12,3943.340087890625,211.17369079589844
2021-03-15,3968.93994140625,219.2490997314453
2021-03-16,3962.7099609375,218.6523895263672
2021-03-17,3974.1201171875,222.87904357910156
2021-03-18,3915.4599609375,221.67568969726562
2021-03-19,3913.10009765625,221.2182159423828
2021-03-22,3940.590087890625,223.8337860107422
2021-03-23,3910.52001953125,223.1376190185547
2021-03-24,3889.139892578125,222.8193817138672
2021-03-25,3909.52001953125,222.9685516357422
2021-03-26,3974.5400390625,223.97300720214844
2021-03-29,3971.090087890625,226.10125732421875
2021-03-30,3958.550048828125,223.7442626953125
2021-03-31,3972.889892578125,222.90887451171875
2021-04-01,4019.8701171875,223.97300720214844
2021-04-05,4077.909912109375,227.593017578125
2021-04-06,4073.93994140625,230.63621520996094
2021-04-07,4079.949951171875,231.33236694335938
2021-04-08,4097.169921875,228.98532104492188
2021-04-09,4128.7998046875,230.20855712890625
2021-04-12,4127.990234375,229.69143676757812
2021-04-13,4141.58984375,230.04945373535156
2021-04-14,4124.66015625,229.04498291015625
2021-04-15,4170.419921875,230.00965881347656
2021-04-16,4185.47021484375,231.79977416992188
2021-04-19,4163.259765625,230.53675842285156
2021-04-20,4134.93994140625,231.73016357421875
2021-04-21,4173.419921875,230.98428344726562
